"site","OTU_Label","n_glass","n_plastic","k_glass","k_plastic","enough","prop_plastic","prop_glass","Prevalence","fisher_p","fisher_BH","reliable_occ","occ_dir","display_label","Class","gllvm_any_reliable","gllvm_any_separation","group"
"TBS","OTU_ASV_9154",15,57,5,25,TRUE,0.43859649122807,0.333333333333333,"25/57 vs 5/15",0.562903203373308,1,FALSE,"ns","OTU_ASV_9154",NA,FALSE,FALSE,"No reliable preference"
"TBS","Obelia_ASV_16795",15,57,0,7,TRUE,0.12280701754386,0,"7/57 vs 0/15",0.332045734728253,1,FALSE,"ns","Obelia_longissima","Cnidaria",FALSE,FALSE,"No reliable preference"
"TBS","Oerstedia_ASV_17136",15,57,0,2,TRUE,0.0350877192982456,0,"2/57 vs 0/15",1,1,FALSE,"ns","Oerstedia_dorsalis","Nemertea",FALSE,FALSE,"No reliable preference"
"TBS","Palmaria_ASV_24380",15,57,4,26,TRUE,0.456140350877193,0.266666666666667,"26/57 vs 4/15",0.24476715505144,1,FALSE,"ns","Palmaria_palmata","Florideophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Pelagomonadales_clade_A3_ASV_10742",15,57,3,18,TRUE,0.315789473684211,0.2,"18/57 vs 3/15",0.52827602749967,1,FALSE,"ns","Pelagomonadales_clade_A3_sp.","Pelagophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Phaeocystis_ASV_20921",15,57,3,13,TRUE,0.228070175438596,0.2,"13/57 vs 3/15",1,1,FALSE,"ns","Phaeocystis_globosa","Prymnesiophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Phaeophyceae_XX_ASV_10925",15,57,7,23,TRUE,0.403508771929825,0.466666666666667,"23/57 vs 7/15",0.770861150667065,1,FALSE,"ns","Phaeophyceae_XX_ASV_10925","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Phaeophyceae_XX_ASV_8454",15,57,10,40,TRUE,0.701754385964912,0.666666666666667,"40/57 vs 10/15",0.763519283716099,1,FALSE,"ns","Phaeophyceae_XX_ASV_8454","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Phaeophyceae_XX_ASV_8496",15,57,8,35,TRUE,0.614035087719298,0.533333333333333,"35/57 vs 8/15",0.571105989072117,1,FALSE,"ns","Phaeophyceae_XX_ASV_8496","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Phaeophyceae_XX_ASV_8499",15,57,3,17,TRUE,0.298245614035088,0.2,"17/57 vs 3/15",0.534442995995729,1,FALSE,"ns","Phaeophyceae_XX_ASV_8499","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Phaeophyceae_XX_ASV_8507",15,57,11,41,TRUE,0.719298245614035,0.733333333333333,"41/57 vs 11/15",1,1,FALSE,"ns","Phaeophyceae_XX_ASV_8507","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Phallusia_ASV_17107",15,57,6,30,TRUE,0.526315789473684,0.4,"30/57 vs 6/15",0.562762990166328,1,FALSE,"ns","Phallusia sp. Phallusia_ASV_17107","Urochordata",FALSE,FALSE,"No reliable preference"
"TBS","Phyllopharyngea_ASV_3826",15,57,3,10,TRUE,0.175438596491228,0.2,"10/57 vs 3/15",1,1,FALSE,"ns","Phyllopharyngea_ASV_3826","Phyllopharyngea",FALSE,FALSE,"No reliable preference"
"TBS","Phymatolithon_ASV_24738",15,57,1,10,TRUE,0.175438596491228,0.0666666666666667,"10/57 vs 1/15",0.438677842736223,1,FALSE,"ns","Phymatolithon_calcareum","Florideophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Placidae_X_ASV_29901",15,57,4,17,TRUE,0.298245614035088,0.266666666666667,"17/57 vs 4/15",1,1,FALSE,"ns","Placidae_X_sp.","Prostomatea_2",FALSE,FALSE,"No reliable preference"
"TBS","Placuna_ASV_17776",15,57,3,14,TRUE,0.245614035087719,0.2,"14/57 vs 3/15",1,1,FALSE,"ns","Placuna_placenta","Mollusca",FALSE,FALSE,"No reliable preference"
"TBS","Pleurosigma_ASV_10232",15,57,8,36,TRUE,0.631578947368421,0.533333333333333,"36/57 vs 8/15",0.557801195496535,1,FALSE,"ns","Pleurosigma_sp.","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Pleurosigma_ASV_10236",15,57,10,39,TRUE,0.684210526315789,0.666666666666667,"39/57 vs 10/15",1,1,FALSE,"ns","Pleurosigma_intermedium","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Pleurosigma_ASV_10260",15,57,5,28,TRUE,0.491228070175439,0.333333333333333,"28/57 vs 5/15",0.384575996252389,1,FALSE,"ns","Pleurosigma_intermedium","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Polycera_ASV_19036",15,57,3,12,TRUE,0.210526315789474,0.2,"12/57 vs 3/15",1,1,FALSE,"ns","Polycera_quadrilineata","Mollusca",FALSE,FALSE,"No reliable preference"
"TBS","Pomatoceros_ASV_18128",15,57,3,11,TRUE,0.192982456140351,0.2,"11/57 vs 3/15",1,1,FALSE,"ns","Pomatoceros_triqueter","Annelida",FALSE,FALSE,"No reliable preference"
"TBS","Prolecithophora_ASV_18418",15,57,0,4,TRUE,0.0701754385964912,0,"4/57 vs 0/15",0.573382322923045,1,FALSE,"ns","Prolecithophora_ASV_18418","Platyhelminthes",FALSE,FALSE,"No reliable preference"
"TBS","Protaspa_ASV_15671",15,57,4,16,TRUE,0.280701754385965,0.266666666666667,"16/57 vs 4/15",1,1,FALSE,"ns","Protaspa_sp.","Filosa-Thecofilosea",FALSE,FALSE,"No reliable preference"
"TBS","Protolitonotus_ASV_6509",15,57,3,15,TRUE,0.263157894736842,0.2,"15/57 vs 3/15",0.746496252790084,1,FALSE,"ns","Protolitonotus_clampi","Litostomatea",FALSE,FALSE,"No reliable preference"
"TBS","Pseudoscourfieldiaceae_X_ASV_25684",15,57,7,38,TRUE,0.666666666666667,0.466666666666667,"38/57 vs 7/15",0.230244043148197,1,FALSE,"ns","Pseudoscourfieldiaceae_X_sp.","Pseudoscourfieldiophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Pseudovorticella_ASV_29493",15,57,2,12,TRUE,0.210526315789474,0.133333333333333,"12/57 vs 2/15",0.71905996109385,1,FALSE,"ns","Pseudovorticella sp. Pseudovorticella_ASV_29493","Oligohymenophorea",FALSE,FALSE,"No reliable preference"
"TBS","Pseudovorticella_ASV_29497",15,57,10,32,TRUE,0.56140350877193,0.666666666666667,"32/57 vs 10/15",0.562903203373308,1,FALSE,"ns","Pseudovorticella sp. Pseudovorticella_ASV_29497","Oligohymenophorea",FALSE,FALSE,"No reliable preference"
"TBS","Pseudovorticella_ASV_29499",15,57,8,35,TRUE,0.614035087719298,0.533333333333333,"35/57 vs 8/15",0.571105989072117,1,FALSE,"ns","Pseudovorticella_sinensis","Oligohymenophorea",FALSE,FALSE,"No reliable preference"
"TBS","Pterocystida_ASV_20844",15,57,8,36,TRUE,0.631578947368421,0.533333333333333,"36/57 vs 8/15",0.557801195496535,1,FALSE,"ns","Pterocystida_ASV_20844","Pterocystida",FALSE,FALSE,"No reliable preference"
"TBS","Pterocystida_ASV_21630",15,57,6,22,TRUE,0.385964912280702,0.4,"22/57 vs 6/15",1,1,FALSE,"ns","Pterocystida_ASV_21630","Pterocystida",FALSE,FALSE,"No reliable preference"
"TBS","Pterocystida_ASV_21672",15,57,10,41,TRUE,0.719298245614035,0.666666666666667,"41/57 vs 10/15",0.753307616422021,1,FALSE,"ns","Pterocystida_ASV_21672","Pterocystida",FALSE,FALSE,"No reliable preference"
"TBS","Pterocystida_ASV_21674",15,57,9,35,TRUE,0.614035087719298,0.6,"35/57 vs 9/15",1,1,FALSE,"ns","Pterocystida_ASV_21674","Pterocystida",FALSE,FALSE,"No reliable preference"
"TBS","Pterocystida_ASV_21718",15,57,4,18,TRUE,0.315789473684211,0.266666666666667,"18/57 vs 4/15",1,1,FALSE,"ns","Pterocystida_ASV_21718","Pterocystida",FALSE,FALSE,"No reliable preference"
"TBS","Pterocystida_ASV_21754",15,57,2,4,TRUE,0.0701754385964912,0.133333333333333,"4/57 vs 2/15",0.598009287161684,1,FALSE,"ns","Pterocystida_ASV_21754","Pterocystida",FALSE,FALSE,"No reliable preference"
"TBS","Pterocystidae_ASV_21676",15,57,7,33,TRUE,0.578947368421053,0.466666666666667,"33/57 vs 7/15",0.561524558427149,1,FALSE,"ns","Pterocystidae_ASV_21676","Pterocystida",FALSE,FALSE,"No reliable preference"
"TBS","Pterocystidae_ASV_21684",15,57,6,21,TRUE,0.368421052631579,0.4,"21/57 vs 6/15",1,1,FALSE,"ns","Pterocystidae_ASV_21684","Pterocystida",FALSE,FALSE,"No reliable preference"
"TBS","Pterocystidae_ASV_21686",15,57,5,25,TRUE,0.43859649122807,0.333333333333333,"25/57 vs 5/15",0.562903203373308,1,FALSE,"ns","Pterocystidae_ASV_21686","Pterocystida",FALSE,FALSE,"No reliable preference"
"TBS","Pylaiella_ASV_8146",15,57,8,37,TRUE,0.649122807017544,0.533333333333333,"37/57 vs 8/15",0.550084252073788,1,FALSE,"ns","Pylaiella_littoralis","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Reckertia_ASV_15655",15,57,2,12,TRUE,0.210526315789474,0.133333333333333,"12/57 vs 2/15",0.71905996109385,1,FALSE,"ns","Reckertia_filosa","Filosa-Imbricatea",FALSE,FALSE,"No reliable preference"
"TBS","Reckertia_ASV_16338",15,57,7,31,TRUE,0.543859649122807,0.466666666666667,"31/57 vs 7/15",0.772312875619947,1,FALSE,"ns","Reckertia_filosa","Filosa-Imbricatea",FALSE,FALSE,"No reliable preference"
"TBS","Rhabdochona_ASV_27104",15,57,3,12,TRUE,0.210526315789474,0.2,"12/57 vs 3/15",1,1,FALSE,"ns","Rhabdochona_guerreroensis","Nematoda",FALSE,FALSE,"No reliable preference"
"TBS","Rotifera_XX_ASV_16726",15,57,5,21,TRUE,0.368421052631579,0.333333333333333,"21/57 vs 5/15",1,1,FALSE,"ns","Rotifera_XX_ASV_16726","Rotifera",FALSE,FALSE,"No reliable preference"
"TBS","Saccharina_ASV_10960",15,57,2,11,TRUE,0.192982456140351,0.133333333333333,"11/57 vs 2/15",0.722902606002901,1,FALSE,"ns","Saccharina_japonica","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Scruparia_ASV_17844",15,57,3,15,TRUE,0.263157894736842,0.2,"15/57 vs 3/15",0.746496252790084,1,FALSE,"ns","Scruparia_chelata","Bryozoa",FALSE,FALSE,"No reliable preference"
"TBS","Scytosiphon_ASV_8447",15,57,7,25,TRUE,0.43859649122807,0.466666666666667,"25/57 vs 7/15",1,1,FALSE,"ns","Scytosiphon_lomentaria","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Spirotrachelostyla_ASV_26308",15,57,4,15,TRUE,0.263157894736842,0.266666666666667,"15/57 vs 4/15",1,1,FALSE,"ns","Spirotrachelostyla_tani","Spirotrichea",FALSE,FALSE,"No reliable preference"
"TBS","Spirotrachelostyla_ASV_29955",15,57,5,18,TRUE,0.315789473684211,0.333333333333333,"18/57 vs 5/15",1,1,FALSE,"ns","Spirotrachelostyla_tani","Spirotrichea",FALSE,FALSE,"No reliable preference"
"TBS","Spirotrichea_ASV_12539",15,57,9,34,TRUE,0.596491228070175,0.6,"34/57 vs 9/15",1,1,FALSE,"ns","Spirotrichea_ASV_12539","Spirotrichea",FALSE,FALSE,"No reliable preference"
"TBS","Spirotrichea_ASV_29934",15,57,5,21,TRUE,0.368421052631579,0.333333333333333,"21/57 vs 5/15",1,1,FALSE,"ns","Spirotrichea_ASV_29934","Spirotrichea",FALSE,FALSE,"No reliable preference"
"TBS","Spirotrichea_ASV_29935",15,57,3,8,TRUE,0.140350877192982,0.2,"8/57 vs 3/15",0.687445616978124,1,FALSE,"ns","Spirotrichea_ASV_29935","Spirotrichea",FALSE,FALSE,"No reliable preference"
"TBS","Spirotrichea_ASV_33143",15,57,9,26,TRUE,0.456140350877193,0.6,"26/57 vs 9/15",0.390837079509507,1,FALSE,"ns","Spirotrichea_ASV_33143","Spirotrichea",FALSE,FALSE,"No reliable preference"
"TBS","Stypopodium_ASV_10934",15,57,7,39,TRUE,0.684210526315789,0.466666666666667,"39/57 vs 7/15",0.139693690791106,1,FALSE,"ns","Stypopodium_sp.","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"TBS","Suctoria_XX_ASV_12412",15,57,8,34,TRUE,0.596491228070175,0.533333333333333,"34/57 vs 8/15",0.770861150667065,1,FALSE,"ns","Suctoria_XX_sp.","Phyllopharyngea",FALSE,FALSE,"No reliable preference"
"TBS","Telonema-Group-1_ASV_18184",15,57,13,43,TRUE,0.754385964912281,0.866666666666667,"43/57 vs 13/15",0.494833491398686,1,FALSE,"ns","Telonema_subtile","Telonemia_XX",FALSE,FALSE,"No reliable preference"
"TBS","Tiaropsidium_ASV_16743",15,57,3,14,TRUE,0.245614035087719,0.2,"14/57 vs 3/15",1,1,FALSE,"ns","Tiaropsidium_kelseyi","Cnidaria",FALSE,FALSE,"No reliable preference"
"TBS","Tisbe_ASV_13853",15,57,1,5,TRUE,0.087719298245614,0.0666666666666667,"5/57 vs 1/15",1,1,FALSE,"ns","Tisbe_sp.","Arthropoda",FALSE,TRUE,"No reliable preference"
"TBS","Zoothamnium_1_ASV_32724",15,57,5,22,TRUE,0.385964912280702,0.333333333333333,"22/57 vs 5/15",0.77297829233081,1,FALSE,"ns","Zoothamnium_duplicatum","Oligohymenophorea",FALSE,FALSE,"No reliable preference"
"TBS","Zoothamnium_1_ASV_32734",15,57,5,21,TRUE,0.368421052631579,0.333333333333333,"21/57 vs 5/15",1,1,FALSE,"ns","Zoothamnium_1 sp. Zoothamnium_1_ASV_32734","Oligohymenophorea",FALSE,FALSE,"No reliable preference"
"TBS","Zoothamnium_2_ASV_2729",15,57,7,21,TRUE,0.368421052631579,0.466666666666667,"21/57 vs 7/15",0.557801195496535,1,FALSE,"ns","Zoothamnium_alternans","Oligohymenophorea",FALSE,FALSE,"No reliable preference"
