"site","OTU_Label","display_label","Class","abund_weight","substrate_label","ever_higher","ever_lower","n_higher","n_lower","n_sig","n_conditions_tested","prop_sig","mean_estimate","seasons_higher","seasons_lower","is_mixed","is_higher","is_lower","consistency"
"SELVA","Telonema-Group-1_ASV_18184","Telonema_subtile","Telonemia_XX",0.0753274257089953,"PE",TRUE,FALSE,1,0,1,5,0.2,3.14,"Winter","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Telonema-Group-1_ASV_18184","Telonema_subtile","Telonemia_XX",0.0753274257089953,"wPE",TRUE,FALSE,1,0,1,5,0.2,4.34,"Fall","",FALSE,TRUE,FALSE,"occasional"
"SELVA","Telonema-Group-1_ASV_18184","Telonema_subtile","Telonemia_XX",0.0753274257089953,"PET",TRUE,FALSE,2,0,2,5,0.4,4.31,"Fall, Winter2","",FALSE,TRUE,FALSE,"moderate"
"SELVA","Telonema-Group-1_ASV_18184","Telonema_subtile","Telonemia_XX",0.0753274257089953,"wPET",TRUE,FALSE,2,0,2,5,0.4,3.12,"Winter, Fall","",FALSE,TRUE,FALSE,"moderate"
"SELVA","Tiaropsidium_ASV_16743","Tiaropsidium_kelseyi","Cnidaria",0.447889437137565,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Tiaropsidium_ASV_16743","Tiaropsidium_kelseyi","Cnidaria",0.447889437137565,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Tiaropsidium_ASV_16743","Tiaropsidium_kelseyi","Cnidaria",0.447889437137565,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Tiaropsidium_ASV_16743","Tiaropsidium_kelseyi","Cnidaria",0.447889437137565,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Tisbe_ASV_13853","Tisbe_sp.","Arthropoda",0.00950320449095588,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Tisbe_ASV_13853","Tisbe_sp.","Arthropoda",0.00950320449095588,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Tisbe_ASV_13853","Tisbe_sp.","Arthropoda",0.00950320449095588,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Tisbe_ASV_13853","Tisbe_sp.","Arthropoda",0.00950320449095588,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Zoothamnium_1_ASV_32724","Zoothamnium_duplicatum","Oligohymenophorea",0.00560577568535533,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Zoothamnium_1_ASV_32724","Zoothamnium_duplicatum","Oligohymenophorea",0.00560577568535533,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Zoothamnium_1_ASV_32724","Zoothamnium_duplicatum","Oligohymenophorea",0.00560577568535533,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Zoothamnium_1_ASV_32724","Zoothamnium_duplicatum","Oligohymenophorea",0.00560577568535533,"wPET",FALSE,TRUE,0,1,1,5,0.2,-2.63,"","Winter",FALSE,FALSE,TRUE,"occasional"
"SELVA","Zoothamnium_1_ASV_32734","Zoothamnium_1 sp. Zoothamnium_1_ASV_32734","Oligohymenophorea",0.00334220697543091,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Zoothamnium_1_ASV_32734","Zoothamnium_1 sp. Zoothamnium_1_ASV_32734","Oligohymenophorea",0.00334220697543091,"wPE",FALSE,TRUE,0,1,1,5,0.2,-1.48,"","Winter",FALSE,FALSE,TRUE,"occasional"
"SELVA","Zoothamnium_1_ASV_32734","Zoothamnium_1 sp. Zoothamnium_1_ASV_32734","Oligohymenophorea",0.00334220697543091,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Zoothamnium_1_ASV_32734","Zoothamnium_1 sp. Zoothamnium_1_ASV_32734","Oligohymenophorea",0.00334220697543091,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Zoothamnium_2_ASV_2729","Zoothamnium_alternans","Oligohymenophorea",0.00845442489591246,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Zoothamnium_2_ASV_2729","Zoothamnium_alternans","Oligohymenophorea",0.00845442489591246,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Zoothamnium_2_ASV_2729","Zoothamnium_alternans","Oligohymenophorea",0.00845442489591246,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"SELVA","Zoothamnium_2_ASV_2729","Zoothamnium_alternans","Oligohymenophorea",0.00845442489591246,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Adineta_ASV_17598","Adineta_vaga","Rotifera",0.0280311563631488,"PE",FALSE,FALSE,0,0,0,3,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Adineta_ASV_17598","Adineta_vaga","Rotifera",0.0280311563631488,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Adineta_ASV_17598","Adineta_vaga","Rotifera",0.0280311563631488,"PET",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Adineta_ASV_17598","Adineta_vaga","Rotifera",0.0280311563631488,"wPET",FALSE,FALSE,0,0,0,3,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Adineta_ASV_17599","Adineta_vaga","Rotifera",0.0185948308617052,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Adineta_ASV_17599","Adineta_vaga","Rotifera",0.0185948308617052,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Adineta_ASV_17599","Adineta_vaga","Rotifera",0.0185948308617052,"PET",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Adineta_ASV_17599","Adineta_vaga","Rotifera",0.0185948308617052,"wPET",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Amphileptus_ASV_432","Amphileptus sp. Amphileptus_ASV_432","Litostomatea",0.00289887313328845,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Amphileptus_ASV_432","Amphileptus sp. Amphileptus_ASV_432","Litostomatea",0.00289887313328845,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Amphileptus_ASV_432","Amphileptus sp. Amphileptus_ASV_432","Litostomatea",0.00289887313328845,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Amphileptus_ASV_432","Amphileptus sp. Amphileptus_ASV_432","Litostomatea",0.00289887313328845,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Amphora_ASV_11507","Amphora_coffeaeformis","Bacillariophyceae",0.00945869703897539,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Amphora_ASV_11507","Amphora_coffeaeformis","Bacillariophyceae",0.00945869703897539,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Amphora_ASV_11507","Amphora_coffeaeformis","Bacillariophyceae",0.00945869703897539,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Amphora_ASV_11507","Amphora_coffeaeformis","Bacillariophyceae",0.00945869703897539,"wPET",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Ampullofolliculina_ASV_3611","Ampullofolliculina_lageniformis","Heterotrichea",0.00469337157787454,"PE",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Ampullofolliculina_ASV_3611","Ampullofolliculina_lageniformis","Heterotrichea",0.00469337157787454,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Ampullofolliculina_ASV_3611","Ampullofolliculina_lageniformis","Heterotrichea",0.00469337157787454,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Ampullofolliculina_ASV_3611","Ampullofolliculina_lageniformis","Heterotrichea",0.00469337157787454,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Ampullofolliculina_ASV_3619","Ampullofolliculina_lageniformis","Heterotrichea",0.00881646513565817,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Ampullofolliculina_ASV_3619","Ampullofolliculina_lageniformis","Heterotrichea",0.00881646513565817,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Ampullofolliculina_ASV_3619","Ampullofolliculina_lageniformis","Heterotrichea",0.00881646513565817,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Ampullofolliculina_ASV_3619","Ampullofolliculina_lageniformis","Heterotrichea",0.00881646513565817,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Annelida_XX_ASV_18258","Annelida_XX_ASV_18258","Annelida",0.0100151295051746,"PE",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Annelida_XX_ASV_18258","Annelida_XX_ASV_18258","Annelida",0.0100151295051746,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Annelida_XX_ASV_18258","Annelida_XX_ASV_18258","Annelida",0.0100151295051746,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Annelida_XX_ASV_18258","Annelida_XX_ASV_18258","Annelida",0.0100151295051746,"wPET",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Aplanochytrium_ASV_9331","Aplanochytrium_sp.","Sagenista",0.0149543872810011,"PE",TRUE,FALSE,1,0,1,5,0.2,5.09,"Summer","",FALSE,TRUE,FALSE,"occasional"
"TBS","Aplanochytrium_ASV_9331","Aplanochytrium_sp.","Sagenista",0.0149543872810011,"wPE",TRUE,FALSE,1,0,1,5,0.2,6.51,"Summer","",FALSE,TRUE,FALSE,"occasional"
"TBS","Aplanochytrium_ASV_9331","Aplanochytrium_sp.","Sagenista",0.0149543872810011,"PET",TRUE,FALSE,1,0,1,5,0.2,7.09,"Summer","",FALSE,TRUE,FALSE,"occasional"
"TBS","Aplanochytrium_ASV_9331","Aplanochytrium_sp.","Sagenista",0.0149543872810011,"wPET",TRUE,FALSE,1,0,1,5,0.2,5.7,"Summer","",FALSE,TRUE,FALSE,"occasional"
"TBS","Arcocellulus_ASV_11592","Arcocellulus_cornucervis","Mediophyceae",0.00537776741410045,"PE",TRUE,FALSE,1,0,1,4,0.25,9.77,"Winter","",FALSE,TRUE,FALSE,"occasional"
"TBS","Arcocellulus_ASV_11592","Arcocellulus_cornucervis","Mediophyceae",0.00537776741410045,"wPE",TRUE,FALSE,1,0,1,5,0.2,8.23,"Winter","",FALSE,TRUE,FALSE,"occasional"
"TBS","Arcocellulus_ASV_11592","Arcocellulus_cornucervis","Mediophyceae",0.00537776741410045,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Arcocellulus_ASV_11592","Arcocellulus_cornucervis","Mediophyceae",0.00537776741410045,"wPET",TRUE,FALSE,1,0,1,5,0.2,5.71,"Winter","",FALSE,TRUE,FALSE,"occasional"
"TBS","Argopecten_ASV_16928","Argopecten sp. Argopecten_ASV_16928","Mollusca",0.0134581998697796,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Argopecten_ASV_16928","Argopecten sp. Argopecten_ASV_16928","Mollusca",0.0134581998697796,"wPE",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Argopecten_ASV_16928","Argopecten sp. Argopecten_ASV_16928","Mollusca",0.0134581998697796,"PET",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Argopecten_ASV_16928","Argopecten sp. Argopecten_ASV_16928","Mollusca",0.0134581998697796,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Arthropoda_ASV_17239","Arthropoda_ASV_17239","Arthropoda",0.00742754009626867,"PE",TRUE,FALSE,1,0,1,5,0.2,4.71,"Winter","",FALSE,TRUE,FALSE,"occasional"
"TBS","Arthropoda_ASV_17239","Arthropoda_ASV_17239","Arthropoda",0.00742754009626867,"wPE",TRUE,FALSE,2,0,2,5,0.4,4.81,"Winter, Fall","",FALSE,TRUE,FALSE,"moderate"
"TBS","Arthropoda_ASV_17239","Arthropoda_ASV_17239","Arthropoda",0.00742754009626867,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Arthropoda_ASV_17239","Arthropoda_ASV_17239","Arthropoda",0.00742754009626867,"wPET",TRUE,FALSE,1,0,1,5,0.2,4.93,"Winter","",FALSE,TRUE,FALSE,"occasional"
"TBS","Ascidiella_ASV_17116","Ascidiella_sp.","Urochordata",0.00850102833553695,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Ascidiella_ASV_17116","Ascidiella_sp.","Urochordata",0.00850102833553695,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Ascidiella_ASV_17116","Ascidiella_sp.","Urochordata",0.00850102833553695,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Ascidiella_ASV_17116","Ascidiella_sp.","Urochordata",0.00850102833553695,"wPET",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariaceae_ASV_10164","Bacillariaceae_ASV_10164","Bacillariophyceae",0.00655855851556622,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariaceae_ASV_10164","Bacillariaceae_ASV_10164","Bacillariophyceae",0.00655855851556622,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariaceae_ASV_10164","Bacillariaceae_ASV_10164","Bacillariophyceae",0.00655855851556622,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariaceae_ASV_10164","Bacillariaceae_ASV_10164","Bacillariophyceae",0.00655855851556622,"wPET",TRUE,FALSE,1,0,1,5,0.2,3.57,"Winter","",FALSE,TRUE,FALSE,"occasional"
"TBS","Bacillariaceae_ASV_10168","Bacillariaceae_ASV_10168","Bacillariophyceae",0.0240582630784565,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariaceae_ASV_10168","Bacillariaceae_ASV_10168","Bacillariophyceae",0.0240582630784565,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariaceae_ASV_10168","Bacillariaceae_ASV_10168","Bacillariophyceae",0.0240582630784565,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariaceae_ASV_10168","Bacillariaceae_ASV_10168","Bacillariophyceae",0.0240582630784565,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariaceae_ASV_10197","Bacillariaceae_ASV_10197","Bacillariophyceae",0.0046914073539558,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariaceae_ASV_10197","Bacillariaceae_ASV_10197","Bacillariophyceae",0.0046914073539558,"wPE",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariaceae_ASV_10197","Bacillariaceae_ASV_10197","Bacillariophyceae",0.0046914073539558,"PET",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariaceae_ASV_10197","Bacillariaceae_ASV_10197","Bacillariophyceae",0.0046914073539558,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10048","Bacillariophyceae_ASV_10048","Bacillariophyceae",0.00372879780362279,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10048","Bacillariophyceae_ASV_10048","Bacillariophyceae",0.00372879780362279,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10048","Bacillariophyceae_ASV_10048","Bacillariophyceae",0.00372879780362279,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10048","Bacillariophyceae_ASV_10048","Bacillariophyceae",0.00372879780362279,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10151","Bacillariophyceae_ASV_10151","Bacillariophyceae",0.00433295777359638,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10151","Bacillariophyceae_ASV_10151","Bacillariophyceae",0.00433295777359638,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10151","Bacillariophyceae_ASV_10151","Bacillariophyceae",0.00433295777359638,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10151","Bacillariophyceae_ASV_10151","Bacillariophyceae",0.00433295777359638,"wPET",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10160","Bacillariophyceae_ASV_10160","Bacillariophyceae",0.00707716203494456,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10160","Bacillariophyceae_ASV_10160","Bacillariophyceae",0.00707716203494456,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10160","Bacillariophyceae_ASV_10160","Bacillariophyceae",0.00707716203494456,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10160","Bacillariophyceae_ASV_10160","Bacillariophyceae",0.00707716203494456,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10175","Bacillariophyceae_ASV_10175","Bacillariophyceae",0.113355999219255,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10175","Bacillariophyceae_ASV_10175","Bacillariophyceae",0.113355999219255,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10175","Bacillariophyceae_ASV_10175","Bacillariophyceae",0.113355999219255,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10175","Bacillariophyceae_ASV_10175","Bacillariophyceae",0.113355999219255,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10229","Bacillariophyceae_ASV_10229","Bacillariophyceae",0.00606613572162871,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10229","Bacillariophyceae_ASV_10229","Bacillariophyceae",0.00606613572162871,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10229","Bacillariophyceae_ASV_10229","Bacillariophyceae",0.00606613572162871,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_10229","Bacillariophyceae_ASV_10229","Bacillariophyceae",0.00606613572162871,"wPET",TRUE,FALSE,1,0,1,5,0.2,3.77,"Winter","",FALSE,TRUE,FALSE,"occasional"
"TBS","Bacillariophyceae_ASV_11568","Bacillariophyceae_ASV_11568","Bacillariophyceae",0.00520331110656974,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_11568","Bacillariophyceae_ASV_11568","Bacillariophyceae",0.00520331110656974,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_11568","Bacillariophyceae_ASV_11568","Bacillariophyceae",0.00520331110656974,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_11568","Bacillariophyceae_ASV_11568","Bacillariophyceae",0.00520331110656974,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_32933","Bacillariophyceae_ASV_32933","Bacillariophyceae",0.00526920880452405,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_32933","Bacillariophyceae_ASV_32933","Bacillariophyceae",0.00526920880452405,"wPE",TRUE,FALSE,2,0,2,5,0.4,5.07,"Winter, Summer","",FALSE,TRUE,FALSE,"moderate"
"TBS","Bacillariophyceae_ASV_32933","Bacillariophyceae_ASV_32933","Bacillariophyceae",0.00526920880452405,"PET",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_32933","Bacillariophyceae_ASV_32933","Bacillariophyceae",0.00526920880452405,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_6651","Bacillariophyceae_ASV_6651","Bacillariophyceae",0.0445954276369297,"PE",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_6651","Bacillariophyceae_ASV_6651","Bacillariophyceae",0.0445954276369297,"wPE",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_6651","Bacillariophyceae_ASV_6651","Bacillariophyceae",0.0445954276369297,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_6651","Bacillariophyceae_ASV_6651","Bacillariophyceae",0.0445954276369297,"wPET",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_8723","Bacillariophyceae_ASV_8723","Bacillariophyceae",0.00615528200594587,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_8723","Bacillariophyceae_ASV_8723","Bacillariophyceae",0.00615528200594587,"wPE",TRUE,FALSE,1,0,1,5,0.2,7.12,"Winter","",FALSE,TRUE,FALSE,"occasional"
"TBS","Bacillariophyceae_ASV_8723","Bacillariophyceae_ASV_8723","Bacillariophyceae",0.00615528200594587,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_8723","Bacillariophyceae_ASV_8723","Bacillariophyceae",0.00615528200594587,"wPET",FALSE,FALSE,0,0,0,4,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_9683","Bacillariophyceae_ASV_9683","Bacillariophyceae",0.00514705443361357,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_9683","Bacillariophyceae_ASV_9683","Bacillariophyceae",0.00514705443361357,"wPE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_9683","Bacillariophyceae_ASV_9683","Bacillariophyceae",0.00514705443361357,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_9683","Bacillariophyceae_ASV_9683","Bacillariophyceae",0.00514705443361357,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_9843","Bacillariophyceae_ASV_9843","Bacillariophyceae",0.00384803533276133,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_9843","Bacillariophyceae_ASV_9843","Bacillariophyceae",0.00384803533276133,"wPE",TRUE,FALSE,2,0,2,5,0.4,4.3,"Winter, Fall","",FALSE,TRUE,FALSE,"moderate"
"TBS","Bacillariophyceae_ASV_9843","Bacillariophyceae_ASV_9843","Bacillariophyceae",0.00384803533276133,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_9843","Bacillariophyceae_ASV_9843","Bacillariophyceae",0.00384803533276133,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_9867","Bacillariophyceae_ASV_9867","Bacillariophyceae",0.0297659301891148,"PE",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_9867","Bacillariophyceae_ASV_9867","Bacillariophyceae",0.0297659301891148,"wPE",TRUE,FALSE,1,0,1,5,0.2,5.97,"Winter","",FALSE,TRUE,FALSE,"occasional"
"TBS","Bacillariophyceae_ASV_9867","Bacillariophyceae_ASV_9867","Bacillariophyceae",0.0297659301891148,"PET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
"TBS","Bacillariophyceae_ASV_9867","Bacillariophyceae_ASV_9867","Bacillariophyceae",0.0297659301891148,"wPET",FALSE,FALSE,0,0,0,5,0,NA,"","",FALSE,FALSE,FALSE,"none"
