"site","season","OTU_Label","n_glass","n_plastic","k_glass","k_plastic","enough","prop_plastic","prop_glass","Prevalence","fisher_p","fisher_BH","reliable_occ","occ_dir","display_label","Class"
"TBS","Fall","Dino-Group-I-Clade-1_X_ASV_21077",3,12,3,5,TRUE,0.416666666666667,1,"5/12 vs 3/3",0.2,1,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales"
"TBS","Fall","Dino-Group-I-Clade-1_X_ASV_21086",3,12,3,7,TRUE,0.583333333333333,1,"7/12 vs 3/3",0.505494505494505,1,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales"
"TBS","Fall","Dino-Group-I-Clade-1_X_ASV_25263",3,12,3,6,TRUE,0.5,1,"6/12 vs 3/3",0.228571428571429,1,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales"
"TBS","Fall","Dino-Group-I-Clade-1_X_ASV_25271",3,12,3,8,TRUE,0.666666666666667,1,"8/12 vs 3/3",0.516483516483517,1,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales"
"TBS","Fall","Dino-Group-I-Clade-4_X_ASV_21578",3,12,2,7,TRUE,0.583333333333333,0.666666666666667,"7/12 vs 2/3",1,1,FALSE,"ns","Dino-Group-I-Clade-4_X_sp.","Syndiniales"
"TBS","Fall","Dino-Group-II-Clade-10-and-11_X_ASV_23376",3,12,2,7,TRUE,0.583333333333333,0.666666666666667,"7/12 vs 2/3",1,1,FALSE,"ns","Dino-Group-II-Clade-10-and-11_X_sp.","Syndiniales"
"TBS","Fall","Diplosoma_ASV_13104",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Diplosoma sp. Diplosoma_ASV_13104","Urochordata"
"TBS","Fall","Disporella_ASV_17008",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Disporella sp. Disporella_ASV_17008","Bryozoa"
"TBS","Fall","Disporella_ASV_17010",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Disporella sp. Disporella_ASV_17010","Bryozoa"
"TBS","Fall","Ectocarpus_ASV_8433",3,12,1,4,TRUE,0.333333333333333,0.333333333333333,"4/12 vs 1/3",1,1,FALSE,"ns","Ectocarpus sp. Ectocarpus_ASV_8433","Phaeophyceae"
"TBS","Fall","Ectocarpus_ASV_8444",3,12,1,0,TRUE,0,0.333333333333333,"0/12 vs 1/3",0.2,1,FALSE,"ns","Ectocarpus sp. Ectocarpus_ASV_8444","Phaeophyceae"
"TBS","Fall","Electra_ASV_17846",3,12,0,3,TRUE,0.25,0,"3/12 vs 0/3",1,1,FALSE,"ns","Electra_pilosa","Bryozoa"
"TBS","Fall","Embryophyceae_XX_ASV_21512",3,12,1,4,TRUE,0.333333333333333,0.333333333333333,"4/12 vs 1/3",1,1,FALSE,"ns","Embryophyceae_XX_ASV_21512","Embryophyceae"
"TBS","Fall","Endomyxa_ASV_22154",3,12,1,5,TRUE,0.416666666666667,0.333333333333333,"5/12 vs 1/3",1,1,FALSE,"ns","Endomyxa_ASV_22154","Endomyxa"
"TBS","Fall","Enoplea_X_ASV_18404",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Enoplea_X_ASV_18404","Nematoda"
"TBS","Fall","Ephelota_ASV_1009",3,12,3,8,TRUE,0.666666666666667,1,"8/12 vs 3/3",0.516483516483517,1,FALSE,"ns","Ephelota_sp.","Phyllopharyngea"
"TBS","Fall","Ephelota_ASV_1020",3,12,2,8,TRUE,0.666666666666667,0.666666666666667,"8/12 vs 2/3",1,1,FALSE,"ns","Ephelota_sp.","Phyllopharyngea"
"TBS","Fall","Ephelota_ASV_2990",3,12,1,9,TRUE,0.75,0.333333333333333,"9/12 vs 1/3",0.241758241758242,1,FALSE,"ns","Ephelota_truncata","Phyllopharyngea"
"TBS","Fall","Ephelota_ASV_2997",3,12,1,2,TRUE,0.166666666666667,0.333333333333333,"2/12 vs 1/3",0.516483516483517,1,FALSE,"ns","Ephelota_mammillata","Phyllopharyngea"
"TBS","Fall","Ephelota_ASV_4004",3,12,2,12,TRUE,1,0.666666666666667,"12/12 vs 2/3",0.2,1,FALSE,"ns","Ephelota sp. Ephelota_ASV_4004","Phyllopharyngea"
"TBS","Fall","Ephelota_ASV_4014",3,12,1,3,TRUE,0.25,0.333333333333333,"3/12 vs 1/3",1,1,FALSE,"ns","Ephelota_mammillata","Phyllopharyngea"
"TBS","Fall","Ephelota_ASV_4846",3,12,1,3,TRUE,0.25,0.333333333333333,"3/12 vs 1/3",1,1,FALSE,"ns","Ephelota_sp.","Phyllopharyngea"
"TBS","Fall","Ephelota_ASV_661",3,12,2,4,TRUE,0.333333333333333,0.666666666666667,"4/12 vs 2/3",0.525274725274725,1,FALSE,"ns","Ephelota sp. Ephelota_ASV_661","Phyllopharyngea"
"TBS","Fall","Ephelota_ASV_662",3,12,1,2,TRUE,0.166666666666667,0.333333333333333,"2/12 vs 1/3",0.516483516483517,1,FALSE,"ns","Ephelota sp. Ephelota_ASV_662","Phyllopharyngea"
"TBS","Fall","Euglyphida_XX_ASV_18003",3,12,2,6,TRUE,0.5,0.666666666666667,"6/12 vs 2/3",1,1,FALSE,"ns","Euglyphida_XX_sp.","Filosa-Imbricatea"
"TBS","Fall","Filosa-Thecofilosea_ASV_15525",3,12,3,8,TRUE,0.666666666666667,1,"8/12 vs 3/3",0.516483516483517,1,FALSE,"ns","Filosa-Thecofilosea_ASV_15525","Filosa-Thecofilosea"
"TBS","Fall","Folliculinidae_ASV_3614",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Folliculinidae_ASV_3614","Heterotrichea"
"TBS","Fall","Fragilariaceae_ASV_10037",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Fragilariaceae_ASV_10037","Bacillariophyceae"
"TBS","Fall","Gastrotricha_XX_ASV_16593",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Gastrotricha_XX_ASV_16593","Gastrotricha"
"TBS","Fall","Grammatophora_ASV_10004",3,12,1,6,TRUE,0.5,0.333333333333333,"6/12 vs 1/3",1,1,FALSE,"ns","Grammatophora_marina","Bacillariophyceae"
"TBS","Fall","Grammonema_ASV_10016",3,12,1,2,TRUE,0.166666666666667,0.333333333333333,"2/12 vs 1/3",0.516483516483517,1,FALSE,"ns","Grammonema_striatula","Bacillariophyceae"
"TBS","Fall","Halomonhystera_ASV_27076",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Halomonhystera_sp.","Nematoda"
"TBS","Fall","Halomonhystera_ASV_27080",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Halomonhystera_disjuncta","Nematoda"
"TBS","Fall","Halomonhystera_ASV_27093",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Halomonhystera_disjuncta","Nematoda"
"TBS","Fall","Haplogloia_ASV_8474",3,12,1,2,TRUE,0.166666666666667,0.333333333333333,"2/12 vs 1/3",0.516483516483517,1,FALSE,"ns","Haplogloia_andersonii","Phaeophyceae"
"TBS","Fall","Harpacticus_ASV_13902",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Harpacticus_sp.","Arthropoda"
"TBS","Fall","Haslea_ASV_9240",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Haslea_avium","Bacillariophyceae"
"TBS","Fall","Hemiophrys_ASV_410",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Hemiophrys sp. Hemiophrys_ASV_410","Litostomatea"
"TBS","Fall","Heribaudiella_ASV_10922",3,12,1,2,TRUE,0.166666666666667,0.333333333333333,"2/12 vs 1/3",0.516483516483517,1,FALSE,"ns","Heribaudiella_fluviatilis","Phaeophyceae"
"TBS","Fall","Heribaudiella_ASV_10928",3,12,1,1,TRUE,0.0833333333333333,0.333333333333333,"1/12 vs 1/3",0.371428571428571,1,FALSE,"ns","Heribaudiella_fluviatilis","Phaeophyceae"
"TBS","Fall","Hiatella_ASV_13195",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Hiatella_arctica","Mollusca"
"TBS","Fall","Labyrinthulaceae_ANT10_3_ASV_9457",3,12,1,6,TRUE,0.5,0.333333333333333,"6/12 vs 1/3",1,1,FALSE,"ns","Labyrinthulaceae_ANT10_3_sp.","Sagenista"
"TBS","Fall","Leathesia_ASV_8462",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Leathesia_difformis","Phaeophyceae"
"TBS","Fall","Lichomolgus_ASV_17960",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Lichomolgus_marginatus","Arthropoda"
"TBS","Fall","Licmophora_ASV_9913",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Licmophora_gracilis","Bacillariophyceae"
"TBS","Fall","Licmophora_ASV_9996",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Licmophora sp. Licmophora_ASV_9996","Bacillariophyceae"
"TBS","Fall","Loxophyllum_ASV_32660",3,12,2,8,TRUE,0.666666666666667,0.666666666666667,"8/12 vs 2/3",1,1,FALSE,"ns","Loxophyllum_perihoplophorum","Litostomatea"
"TBS","Fall","Loxophyllum_ASV_6533",3,12,1,2,TRUE,0.166666666666667,0.333333333333333,"2/12 vs 1/3",0.516483516483517,1,FALSE,"ns","Loxophyllum_rostratum","Litostomatea"
"TBS","Fall","Loxosomella_ASV_16675",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Loxosomella_sp.","Entoprocta"
"TBS","Fall","MAST-3I_ASV_9358",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","MAST-3I_sp.","Opalozoa"
"TBS","Fall","Maxillopoda_ASV_13778",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Maxillopoda_ASV_13778","Arthropoda"
"TBS","Fall","Maxillopoda_ASV_13791",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Maxillopoda_ASV_13791","Arthropoda"
"TBS","Fall","Maxillopoda_ASV_13792",3,12,1,0,TRUE,0,0.333333333333333,"0/12 vs 1/3",0.2,1,FALSE,"ns","Maxillopoda_ASV_13792","Arthropoda"
"TBS","Fall","Maxillopoda_ASV_13839",3,12,0,3,TRUE,0.25,0,"3/12 vs 0/3",1,1,FALSE,"ns","Maxillopoda_ASV_13839","Arthropoda"
"TBS","Fall","Maxillopoda_ASV_13865",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Maxillopoda_ASV_13865","Arthropoda"
"TBS","Fall","Maxillopoda_ASV_13878",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Maxillopoda_ASV_13878","Arthropoda"
"TBS","Fall","Maxillopoda_ASV_13929",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Maxillopoda_ASV_13929","Arthropoda"
"TBS","Fall","Mediophyceae_ASV_10516",3,12,1,1,TRUE,0.0833333333333333,0.333333333333333,"1/12 vs 1/3",0.371428571428571,1,FALSE,"ns","Mediophyceae_ASV_10516","Mediophyceae"
"TBS","Fall","Mediophyceae_ASV_9615",3,12,3,6,TRUE,0.5,1,"6/12 vs 3/3",0.228571428571429,1,FALSE,"ns","Mediophyceae_ASV_9615","Mediophyceae"
"TBS","Fall","Membranipora_ASV_17859",3,12,1,4,TRUE,0.333333333333333,0.333333333333333,"4/12 vs 1/3",1,1,FALSE,"ns","Membranipora_membranacea","Bryozoa"
"TBS","Fall","Metromonas_ASV_18427",3,12,1,7,TRUE,0.583333333333333,0.333333333333333,"7/12 vs 1/3",0.569230769230769,1,FALSE,"ns","Metromonas_simplex","Filosa-Metromonadea"
"TBS","Fall","Mytilus_ASV_18471",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Mytilus_trossulus","Mollusca"
"TBS","Fall","Navicula_ASV_10078",3,12,1,2,TRUE,0.166666666666667,0.333333333333333,"2/12 vs 1/3",0.516483516483517,1,FALSE,"ns","Navicula sp. Navicula_ASV_10078","Bacillariophyceae"
"TBS","Fall","Navicula_ASV_10098",3,12,1,2,TRUE,0.166666666666667,0.333333333333333,"2/12 vs 1/3",0.516483516483517,1,FALSE,"ns","Navicula_tripunctata","Bacillariophyceae"
"TBS","Fall","Navicula_ASV_10118",3,12,1,2,TRUE,0.166666666666667,0.333333333333333,"2/12 vs 1/3",0.516483516483517,1,FALSE,"ns","Navicula sp. Navicula_ASV_10118","Bacillariophyceae"
"TBS","Fall","Navicula_ASV_10502",3,12,1,4,TRUE,0.333333333333333,0.333333333333333,"4/12 vs 1/3",1,1,FALSE,"ns","Navicula_cryptotenella","Bacillariophyceae"
"TBS","Fall","Navicula_ASV_9836",3,12,1,2,TRUE,0.166666666666667,0.333333333333333,"2/12 vs 1/3",0.516483516483517,1,FALSE,"ns","Navicula sp. Navicula_ASV_9836","Bacillariophyceae"
"TBS","Fall","Naviculaceae_ASV_9674",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Naviculaceae_ASV_9674","Bacillariophyceae"
"TBS","Fall","Naviculaceae_ASV_9847",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Naviculaceae_ASV_9847","Bacillariophyceae"
"TBS","Fall","Neocalanus_ASV_13969",3,12,1,0,TRUE,0,0.333333333333333,"0/12 vs 1/3",0.2,1,FALSE,"ns","Neocalanus_cristatus","Arthropoda"
"TBS","Fall","Nolandella_ASV_19262",3,12,1,1,TRUE,0.0833333333333333,0.333333333333333,"1/12 vs 1/3",0.371428571428571,1,FALSE,"ns","Nolandella_sp.","Elardia"
"TBS","Fall","OTU_ASV_12542",3,12,1,2,TRUE,0.166666666666667,0.333333333333333,"2/12 vs 1/3",0.516483516483517,1,FALSE,"ns","OTU_ASV_12542",NA
"TBS","Fall","OTU_ASV_13187",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","OTU_ASV_13187",NA
"TBS","Fall","OTU_ASV_13628",3,12,0,2,TRUE,0.166666666666667,0,"2/12 vs 0/3",1,1,FALSE,"ns","OTU_ASV_13628",NA
"TBS","Fall","OTU_ASV_14103",3,12,3,7,TRUE,0.583333333333333,1,"7/12 vs 3/3",0.505494505494505,1,FALSE,"ns","OTU_ASV_14103",NA
"TBS","Fall","OTU_ASV_15511",3,12,1,0,TRUE,0,0.333333333333333,"0/12 vs 1/3",0.2,1,FALSE,"ns","OTU_ASV_15511",NA
"TBS","Fall","OTU_ASV_16598",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","OTU_ASV_16598",NA
"TBS","Fall","OTU_ASV_16900",3,12,1,9,TRUE,0.75,0.333333333333333,"9/12 vs 1/3",0.241758241758242,1,FALSE,"ns","OTU_ASV_16900",NA
"TBS","Fall","OTU_ASV_17235",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","OTU_ASV_17235",NA
"TBS","Fall","OTU_ASV_18454",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","OTU_ASV_18454",NA
"TBS","Fall","OTU_ASV_21964",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","OTU_ASV_21964",NA
"TBS","Fall","OTU_ASV_22251",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","OTU_ASV_22251",NA
"TBS","Fall","OTU_ASV_22253",3,12,3,4,TRUE,0.333333333333333,1,"4/12 vs 3/3",0.0769230769230769,1,FALSE,"ns","OTU_ASV_22253",NA
"TBS","Fall","OTU_ASV_33054",3,12,0,2,TRUE,0.166666666666667,0,"2/12 vs 0/3",1,1,FALSE,"ns","OTU_ASV_33054",NA
"TBS","Fall","OTU_ASV_33058",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","OTU_ASV_33058",NA
"TBS","Fall","OTU_ASV_5396",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","OTU_ASV_5396",NA
"TBS","Fall","OTU_ASV_7470",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","OTU_ASV_7470",NA
"TBS","Fall","OTU_ASV_8306",3,12,1,7,TRUE,0.583333333333333,0.333333333333333,"7/12 vs 1/3",0.569230769230769,1,FALSE,"ns","OTU_ASV_8306",NA
"TBS","Fall","OTU_ASV_9154",3,12,1,5,TRUE,0.416666666666667,0.333333333333333,"5/12 vs 1/3",1,1,FALSE,"ns","OTU_ASV_9154",NA
"TBS","Fall","Obelia_ASV_16795",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Obelia_longissima","Cnidaria"
"TBS","Fall","Oerstedia_ASV_17136",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Oerstedia_dorsalis","Nemertea"
"TBS","Fall","Palmaria_ASV_24380",3,12,1,2,TRUE,0.166666666666667,0.333333333333333,"2/12 vs 1/3",0.516483516483517,1,FALSE,"ns","Palmaria_palmata","Florideophyceae"
"TBS","Fall","Pelagomonadales_clade_A3_ASV_10742",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Pelagomonadales_clade_A3_sp.","Pelagophyceae"
"TBS","Fall","Phaeocystis_ASV_20921",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Phaeocystis_globosa","Prymnesiophyceae"
"TBS","Fall","Phaeophyceae_XX_ASV_10925",3,12,0,3,TRUE,0.25,0,"3/12 vs 0/3",1,1,FALSE,"ns","Phaeophyceae_XX_ASV_10925","Phaeophyceae"
"TBS","Fall","Phaeophyceae_XX_ASV_8454",3,12,1,5,TRUE,0.416666666666667,0.333333333333333,"5/12 vs 1/3",1,1,FALSE,"ns","Phaeophyceae_XX_ASV_8454","Phaeophyceae"
"TBS","Fall","Phaeophyceae_XX_ASV_8496",3,12,0,4,TRUE,0.333333333333333,0,"4/12 vs 0/3",0.516483516483517,1,FALSE,"ns","Phaeophyceae_XX_ASV_8496","Phaeophyceae"
"TBS","Fall","Phaeophyceae_XX_ASV_8499",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Phaeophyceae_XX_ASV_8499","Phaeophyceae"
"TBS","Fall","Phaeophyceae_XX_ASV_8507",3,12,1,4,TRUE,0.333333333333333,0.333333333333333,"4/12 vs 1/3",1,1,FALSE,"ns","Phaeophyceae_XX_ASV_8507","Phaeophyceae"
"TBS","Fall","Phallusia_ASV_17107",3,12,1,5,TRUE,0.416666666666667,0.333333333333333,"5/12 vs 1/3",1,1,FALSE,"ns","Phallusia sp. Phallusia_ASV_17107","Urochordata"
"TBS","Fall","Phyllopharyngea_ASV_3826",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Phyllopharyngea_ASV_3826","Phyllopharyngea"
"TBS","Fall","Phymatolithon_ASV_24738",3,12,1,2,TRUE,0.166666666666667,0.333333333333333,"2/12 vs 1/3",0.516483516483517,1,FALSE,"ns","Phymatolithon_calcareum","Florideophyceae"
"TBS","Fall","Placidae_X_ASV_29901",3,12,0,3,TRUE,0.25,0,"3/12 vs 0/3",1,1,FALSE,"ns","Placidae_X_sp.","Prostomatea_2"
"TBS","Fall","Placuna_ASV_17776",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Placuna_placenta","Mollusca"
"TBS","Fall","Pleurosigma_ASV_10232",3,12,1,3,TRUE,0.25,0.333333333333333,"3/12 vs 1/3",1,1,FALSE,"ns","Pleurosigma_sp.","Bacillariophyceae"
"TBS","Fall","Pleurosigma_ASV_10236",3,12,1,2,TRUE,0.166666666666667,0.333333333333333,"2/12 vs 1/3",0.516483516483517,1,FALSE,"ns","Pleurosigma_intermedium","Bacillariophyceae"
"TBS","Fall","Pleurosigma_ASV_10260",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Pleurosigma_intermedium","Bacillariophyceae"
"TBS","Fall","Polycera_ASV_19036",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Polycera_quadrilineata","Mollusca"
"TBS","Fall","Pomatoceros_ASV_18128",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Pomatoceros_triqueter","Annelida"
"TBS","Fall","Prolecithophora_ASV_18418",3,12,0,2,TRUE,0.166666666666667,0,"2/12 vs 0/3",1,1,FALSE,"ns","Prolecithophora_ASV_18418","Platyhelminthes"
"TBS","Fall","Protaspa_ASV_15671",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Protaspa_sp.","Filosa-Thecofilosea"
"TBS","Fall","Protolitonotus_ASV_6509",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Protolitonotus_clampi","Litostomatea"
"TBS","Fall","Pseudoscourfieldiaceae_X_ASV_25684",3,12,2,5,TRUE,0.416666666666667,0.666666666666667,"5/12 vs 2/3",0.569230769230769,1,FALSE,"ns","Pseudoscourfieldiaceae_X_sp.","Pseudoscourfieldiophyceae"
"TBS","Fall","Pseudovorticella_ASV_29493",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Pseudovorticella sp. Pseudovorticella_ASV_29493","Oligohymenophorea"
"TBS","Fall","Pseudovorticella_ASV_29497",3,12,2,3,TRUE,0.25,0.666666666666667,"3/12 vs 2/3",0.241758241758242,1,FALSE,"ns","Pseudovorticella sp. Pseudovorticella_ASV_29497","Oligohymenophorea"
"TBS","Fall","Pseudovorticella_ASV_29499",3,12,0,3,TRUE,0.25,0,"3/12 vs 0/3",1,1,FALSE,"ns","Pseudovorticella_sinensis","Oligohymenophorea"
"TBS","Fall","Pterocystida_ASV_20844",3,12,3,10,TRUE,0.833333333333333,1,"10/12 vs 3/3",1,1,FALSE,"ns","Pterocystida_ASV_20844","Pterocystida"
"TBS","Fall","Pterocystida_ASV_21630",3,12,1,6,TRUE,0.5,0.333333333333333,"6/12 vs 1/3",1,1,FALSE,"ns","Pterocystida_ASV_21630","Pterocystida"
"TBS","Fall","Pterocystida_ASV_21672",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Pterocystida_ASV_21672","Pterocystida"
"TBS","Fall","Pterocystida_ASV_21674",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Pterocystida_ASV_21674","Pterocystida"
"TBS","Fall","Pterocystida_ASV_21718",3,12,1,1,TRUE,0.0833333333333333,0.333333333333333,"1/12 vs 1/3",0.371428571428571,1,FALSE,"ns","Pterocystida_ASV_21718","Pterocystida"
"TBS","Fall","Pterocystida_ASV_21754",3,12,1,3,TRUE,0.25,0.333333333333333,"3/12 vs 1/3",1,1,FALSE,"ns","Pterocystida_ASV_21754","Pterocystida"
"TBS","Fall","Pterocystidae_ASV_21676",3,12,3,9,TRUE,0.75,1,"9/12 vs 3/3",1,1,FALSE,"ns","Pterocystidae_ASV_21676","Pterocystida"
"TBS","Fall","Pterocystidae_ASV_21684",3,12,2,3,TRUE,0.25,0.666666666666667,"3/12 vs 2/3",0.241758241758242,1,FALSE,"ns","Pterocystidae_ASV_21684","Pterocystida"
"TBS","Fall","Pterocystidae_ASV_21686",3,12,1,8,TRUE,0.666666666666667,0.333333333333333,"8/12 vs 1/3",0.525274725274725,1,FALSE,"ns","Pterocystidae_ASV_21686","Pterocystida"
"TBS","Fall","Pylaiella_ASV_8146",3,12,1,6,TRUE,0.5,0.333333333333333,"6/12 vs 1/3",1,1,FALSE,"ns","Pylaiella_littoralis","Phaeophyceae"
"TBS","Fall","Reckertia_ASV_15655",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Reckertia_filosa","Filosa-Imbricatea"
"TBS","Fall","Reckertia_ASV_16338",3,12,1,3,TRUE,0.25,0.333333333333333,"3/12 vs 1/3",1,1,FALSE,"ns","Reckertia_filosa","Filosa-Imbricatea"
"TBS","Fall","Rhabdochona_ASV_27104",3,12,0,2,TRUE,0.166666666666667,0,"2/12 vs 0/3",1,1,FALSE,"ns","Rhabdochona_guerreroensis","Nematoda"
"TBS","Fall","Rotifera_XX_ASV_16726",3,12,1,5,TRUE,0.416666666666667,0.333333333333333,"5/12 vs 1/3",1,1,FALSE,"ns","Rotifera_XX_ASV_16726","Rotifera"
"TBS","Fall","Saccharina_ASV_10960",3,12,1,5,TRUE,0.416666666666667,0.333333333333333,"5/12 vs 1/3",1,1,FALSE,"ns","Saccharina_japonica","Phaeophyceae"
"TBS","Fall","Scruparia_ASV_17844",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Scruparia_chelata","Bryozoa"
"TBS","Fall","Scytosiphon_ASV_8447",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Scytosiphon_lomentaria","Phaeophyceae"
"TBS","Fall","Spirotrachelostyla_ASV_26308",3,12,1,1,TRUE,0.0833333333333333,0.333333333333333,"1/12 vs 1/3",0.371428571428571,1,FALSE,"ns","Spirotrachelostyla_tani","Spirotrichea"
"TBS","Fall","Spirotrachelostyla_ASV_29955",3,12,1,1,TRUE,0.0833333333333333,0.333333333333333,"1/12 vs 1/3",0.371428571428571,1,FALSE,"ns","Spirotrachelostyla_tani","Spirotrichea"
"TBS","Fall","Spirotrichea_ASV_12539",3,12,2,5,TRUE,0.416666666666667,0.666666666666667,"5/12 vs 2/3",0.569230769230769,1,FALSE,"ns","Spirotrichea_ASV_12539","Spirotrichea"
"TBS","Fall","Spirotrichea_ASV_29934",3,12,3,8,TRUE,0.666666666666667,1,"8/12 vs 3/3",0.516483516483517,1,FALSE,"ns","Spirotrichea_ASV_29934","Spirotrichea"
"TBS","Fall","Spirotrichea_ASV_29935",3,12,3,6,TRUE,0.5,1,"6/12 vs 3/3",0.228571428571429,1,FALSE,"ns","Spirotrichea_ASV_29935","Spirotrichea"
"TBS","Fall","Spirotrichea_ASV_33143",3,12,1,3,TRUE,0.25,0.333333333333333,"3/12 vs 1/3",1,1,FALSE,"ns","Spirotrichea_ASV_33143","Spirotrichea"
"TBS","Fall","Stypopodium_ASV_10934",3,12,2,9,TRUE,0.75,0.666666666666667,"9/12 vs 2/3",1,1,FALSE,"ns","Stypopodium_sp.","Phaeophyceae"
"TBS","Fall","Suctoria_XX_ASV_12412",3,12,1,8,TRUE,0.666666666666667,0.333333333333333,"8/12 vs 1/3",0.525274725274725,1,FALSE,"ns","Suctoria_XX_sp.","Phyllopharyngea"
"TBS","Fall","Telonema-Group-1_ASV_18184",3,12,3,9,TRUE,0.75,1,"9/12 vs 3/3",1,1,FALSE,"ns","Telonema_subtile","Telonemia_XX"
"TBS","Fall","Tiaropsidium_ASV_16743",3,12,1,5,TRUE,0.416666666666667,0.333333333333333,"5/12 vs 1/3",1,1,FALSE,"ns","Tiaropsidium_kelseyi","Cnidaria"
"TBS","Fall","Tisbe_ASV_13853",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Tisbe_sp.","Arthropoda"
