"TBS_5_F2_Water_all"	"TBS_7_F2_Water_all"	"SEL_7_F1_Water_all"	"SEL_8_F1_Water_all"	"TBS_8_F3_Water_all"	"TBS_8_F1_Water_all"	"SEL_1_F1_Water_all"	"SEL_1_F2_Water_all"	"SEL_1_F3_Water_all"	"SEL_10_F1_Water_all"	"SEL_10_F2_Water_all"	"SEL_10_F3_Water_all"	"SEL_11_F1_Water_all"	"SEL_11_F2_Water_all"	"SEL_11_F3_Water_all"	"SEL_12_F1_Water_all"	"SEL_12_F2_Water_all"	"SEL_12_F3_Water_all"	"SEL_3_F1_Water_all"	"SEL_3_F2_Water_all"	"SEL_3_F3_Water_all"	"SEL_5_F1_Water_all"	"SEL_5_F2_Water_all"	"SEL_5_F3_Water_all"	"SEL_6_F1_Water_all"	"SEL_6_F2_Water_all"	"SEL_6_F3_Water_all"	"SEL_7_F2_Water_all"	"SEL_7_F3_Water_all"	"SEL_8_F2_Water_all"	"SEL_8_F3_Water_all"	"SEL_9_F1_Water_all"	"SEL_9_F2_Water_all"	"TBS_1_F1_Water_all"	"TBS_1_F2_Water_all"	"TBS_1_F3_Water_all"	"TBS_10_F1_Water_all"	"TBS_10_F2_Water_all"	"TBS_10_F3_Water_all"	"TBS_11_F1_Water_all"	"TBS_11_F2_Water_all"	"TBS_11_F3_Water_all"	"TBS_12_F1_Water_all"	"TBS_12_F2_Water_all"	"TBS_12_F3_Water_all"	"TBS_3_F1_Water_all"	"TBS_3_F2_Water_all"	"TBS_3_F3_Water_all"	"TBS_5_F1_Water_all"	"TBS_5_F3_Water_all"	"TBS_6_F1_Water_all"	"TBS_6_F2_Water_all"	"TBS_6_F3_Water_all"	"TBS_7_F1_Water_all"	"TBS_7_F3_Water_all"	"TBS_8_F2_Water_all"	"TBS_9_F1_Water_all"	"TBS_9_F2_Water_all"	"TBS_9_F3_Water_all"	"Unknown"
"TBS_FAL_wPE2_Biofilm"	6.30651732746391e-07	2.51887723855805e-05	1.20081124775371e-06	4.0450644831759e-05	0.000567846143685058	0.000603069189284379	3.51833143894321e-07	6.71178227427287e-05	2.70908688622913e-06	0.000295647887004226	0.00173814119953331	0.0414899921790683	2.44858966672945e-06	6.48991889809214e-07	2.22026762637747e-05	0.00499011860080373	5.21642002488557e-08	8.1930641937476e-05	3.99714955881113e-06	9.88466660759356e-06	0.000144936586719109	2.31252487137284e-07	2.21651546132353e-06	1.1206358085263e-07	8.96492669493447e-05	5.0845999172118e-05	6.26054169920337e-09	0.00022932857608388	0.000372897137816976	0.001730115621157	0.00128284222281271	0.000850668813460835	0.000492486497785587	5.14613631130597e-06	6.07377637072252e-05	4.53331387167354e-05	0.00244444860011241	0.0103825352334965	0.000203257285573645	0.0125154564026824	0.0161425834734049	0.0110479185671228	5.34233908463436e-07	2.55591752366835e-08	1.03717146550275e-06	0.00642331910967878	0.00304655950293002	0.00595050448176879	1.5299930695566e-05	0.000742195923607728	4.03916743942395e-10	4.44288596116213e-07	1.9176290888284e-10	0.000358196939886258	0.00548819940020431	0.00052571997825845	0.00170178945325411	0.00044634400932586	0.00408476368724702	0.863177682616687
"TBS_FAL_wPE3_Biofilm"	6.40260094009331e-07	0	3.61720118873717e-32	2.11848761376539e-16	6.40067019299133e-07	2.01663037340374e-08	4.39066404222288e-08	2.23728168905356e-08	5.0179974188395e-11	0.0180913063661786	0.0132076468654158	0.00549275052406607	3.34741771904035e-06	1.34564320627073e-07	1.23290285048991e-06	0.00204105801254594	4.85286023651317e-22	6.51065720633205e-11	2.07090778918931e-10	9.40045463175341e-11	5.9891821125649e-07	1.84898600617667e-11	2.89832484478636e-12	1.68225652664813e-13	1.33565961396532e-06	2.06394432471352e-10	3.58445681217289e-07	8.92559153819493e-19	5.9460346456049e-22	3.92053185362126e-17	2.18878491391673e-14	8.41048248622164e-10	3.21504296648599e-09	1.86019135084772e-08	5.51097624348579e-09	6.31865895061412e-08	0.000656014144351217	0.00134209302112718	0.00255411466066443	0.0473010163397595	0.0164538999110917	0.00245356175677771	3.17720640510421e-10	5.1203197904082e-13	1.73498807241025e-11	2.69544823206997e-08	3.87611121437273e-08	1.98981718938552e-10	9.18543358416191e-06	0.0108231293023597	2.67407752609178e-15	1.07778650909286e-08	6.67735028374118e-16	3.92222619521072e-26	1.77293637261049e-19	1.12199234303322e-07	9.89466224804121e-06	1.09571721596924e-06	2.53237668024613e-05	0.879529253607354
"TBS_FAL_wPET1_Biofilm"	1.43084773129025e-12	4.31105733606711e-15	3.2085908262453e-15	5.60148878309505e-08	2.85332376605685e-07	1.19955104127898e-06	1.26874015530366e-06	1.14401399733102e-06	3.6708255200654e-07	0.000517864122752354	0.00140893597498104	0.00458562235270876	6.78000817975527e-05	2.25083877180434e-05	7.85990946828562e-05	7.22415391504641e-06	7.46256740282781e-06	1.84566979120563e-05	1.51528919624952e-07	7.79108927353056e-08	1.21316500525593e-06	1.27939021903715e-14	4.95357838584228e-14	0	4.81667143225904e-13	1.00351217284011e-11	1.62243496158592e-13	4.80477365260089e-12	8.91778580943898e-08	1.15548530793343e-13	9.64526269182169e-11	0.000402989852044616	0.000258307232473368	5.82163007724172e-06	3.5659370990184e-06	4.66007946211622e-06	0.000218428852876306	0.000243466198666921	0.000270306868925527	0.00040998565003656	0.000254249261487812	0.000297379892921495	5.85027378653529e-10	5.52227877242396e-09	2.69348214078599e-07	1.65820063669442e-05	3.78202148579407e-06	7.81600939328495e-06	1.95514205650336e-11	4.79259103115276e-13	1.81613512652245e-10	2.16314713234342e-09	1.46234469018335e-08	3.28672939352217e-10	5.62824480693401e-09	7.46423614978488e-07	0.00591665519055365	0.000136801500002232	0.000630785065173738	0.984197045861553
"TBS_FAL_wPET2_Biofilm"	5.72418105956542e-07	2.66944750452616e-07	5.51443217300852e-08	0.0015723490708268	0.000154806195338157	0.000122363783223097	1.02013248782439e-07	7.44274566640981e-08	1.03142915489701e-07	0.00066245386528165	0.0398839220098969	0.00108750221059376	4.6475478280747e-06	1.50340030884714e-06	5.59095190735651e-05	2.65389579986579e-07	2.8287280341915e-08	1.52592412645625e-05	2.00201266356745e-08	1.59014431484239e-07	2.29087803220089e-07	3.96826236706675e-11	2.50836304145503e-08	3.04060243116546e-11	7.79278369412985e-07	5.1061227212056e-09	2.44071494124878e-07	0.00162794973657908	0.000773948489464882	0.000433951188288181	0.000946580887321877	0.000129004893200047	3.73885089310964e-05	6.72203647279377e-06	1.47595066013006e-05	3.13114440895523e-06	0.0170343211015325	0.0058542936354208	0.0051668885778892	0.0163616418721204	0.00311709347747459	0.00172184042045826	7.42591794952336e-07	9.48775141210205e-07	7.962529960142e-06	0.00412172501157729	0.00131643139527337	0.00222872123657991	2.64953208803341e-06	0.00101768417538532	5.31449681409398e-09	2.70665338147652e-09	3.63885283518483e-11	0.000454966652134072	0.00298303800825849	0.000125966387083887	0.00534286002377799	0.000352412064341706	0.00155605436278493	0.883694667376755
"TBS_FAL_wPET3_Biofilm"	3.02369442032499e-10	6.92218409301548e-05	5.12741349831242e-08	5.83845509675705e-05	1.05212765322817e-05	9.30914297732805e-05	1.62776905922052e-07	2.12203247939111e-07	6.46967035761382e-07	8.21846088438853e-05	0.000114307978948098	0.000382513491936393	7.53617594296084e-06	5.63289073072225e-06	3.47663222233626e-06	3.13703755599137e-05	1.65856289890604e-07	3.8807824684612e-06	2.66843967528953e-08	1.66966640081332e-07	1.6368057780477e-07	3.33556242525042e-08	1.35069829173479e-08	8.16439006715274e-10	0.000215466168052739	3.2287141436829e-08	2.11739829834858e-05	2.66398041629226e-05	3.28751775614633e-05	5.85201455722571e-06	1.72463874037121e-05	0.000727414767730019	0.000341035396582016	1.12320554191262e-05	5.84115971862039e-05	9.50690248165068e-06	2.53063888077146e-05	0.000336292356938184	0.000473017024682278	7.46344135569982e-05	8.01728402682196e-05	0.000185276459278882	1.30283528310834e-07	3.98145506150483e-05	2.26690270107739e-07	0.00026229577986628	2.30190028399799e-05	0.000177586228051064	1.29514043045839e-08	0.00363894413136237	1.94652154382012e-07	1.21457673098215e-07	1.63935314612402e-07	0.000112322622624406	0.000171848283404661	7.19022523375887e-07	0.0124995812481174	0.000174469293638324	7.48198905764233e-05	0.979318377525741
"TBS_SPR_G1_Biofilm"	3.12114290676785e-07	3.56974160123544e-08	3.55986212032769e-06	3.14185627567256e-05	8.3393276858938e-11	2.97797788930038e-12	3.28784151392342e-05	4.48468406846191e-12	1.60296504543929e-11	1.20033314812641e-12	1.11007248932155e-08	1.98747953659474e-10	6.58991579382746e-12	6.96760080884372e-09	2.96220904475826e-05	3.71391741314653e-12	0.000292114785330329	2.1540219375403e-09	0.000110538095041452	9.80781978905807e-05	3.55322766726082e-05	3.28895363780013e-05	0.00022758393560491	0.00031172690840837	0.000124752353642415	8.33736624320521e-06	0.000812320150631303	0.00086213928149108	0.000887878509749472	0.000439051283074568	0.000254351737236173	0.023392496930655	0.0122442547966169	0.00448787059124578	0.00231016231033373	6.93424831580335e-05	1.70560172474359e-09	6.51950446508613e-05	4.62881949685434e-10	0.00354379335719835	4.92293494161336e-05	2.5585221316139e-08	5.75699933717964e-07	3.86151465732601e-07	2.5502372403824e-06	0.0287862092172392	0.00210474691818761	0.0177373938169663	9.2573750387463e-05	0.00530138160239944	0.000351009606899638	0.0059831409248639	0.0378101443655767	0.0519312451018913	0.00186640641573292	6.07970188737543e-07	0.00414526447316251	0.00291748813276603	0.000175303845392595	0.790036057453676
"TBS_SPR_G2_Biofilm"	6.31252471138681e-07	4.264843142746e-16	6.27013302866285e-05	4.75020822037454e-11	7.60705813580395e-05	3.97032121759832e-10	3.27140732185962e-05	4.72080530353878e-08	7.46449341993315e-06	1.06670625806196e-07	1.75378595670099e-09	1.05457398053442e-09	1.21602418641996e-14	2.18747731821204e-16	1.9278462479583e-15	5.66385576644694e-17	1.00874518422668e-07	3.43916166686948e-05	4.83778669866592e-06	2.16250371228358e-05	0.00273664833876062	0.000440982178514732	0.000483347971177655	5.32304079273898e-05	0.0106102435551	5.27144141422729e-05	2.78162396408569e-05	0.00232887624781716	0.00275657117248298	0.0282747069443114	0.000591034150688177	6.52309236786692e-05	2.87527779491411e-05	4.41337385748161e-07	5.80506263209134e-05	0.000263600257019255	3.27905032153236e-12	5.93904618740079e-05	1.48629038411422e-06	0.00116148993022946	6.00743516314155e-06	2.95998016164196e-08	5.94699651659065e-08	2.98800264128052e-13	1.31487554986499e-09	0.0149502073774817	0.00225951387449305	0.0593679484021841	1.42478765215323e-05	0.0520904319952416	4.39037267512124e-07	0.000416036255085416	7.58617282720965e-05	0.0161686858396204	8.55922500272209e-06	1.47075923887857e-06	6.42215817108326e-05	2.6655467016459e-06	0.000557016270327744	0.803781288004712
"TBS_SPR_G3_Biofilm"	4.09597731805171e-05	1.7413289554849e-07	1.05313913806646e-05	2.99683524714362e-05	2.72236159030863e-11	1.12016045739125e-09	1.01768427954521e-06	9.84252584147409e-14	3.56683917772169e-05	0.000319543834476574	3.20337543254946e-09	2.19559176896906e-07	5.54949376289533e-07	5.81641615423674e-09	0.000103014362959272	2.0573608758759e-14	4.81535436396489e-05	1.11098119270198e-07	9.52910290859521e-06	0.000183877044319865	0.0001761653430257	6.93245327823054e-08	3.63280130351305e-05	2.20975863697546e-05	0.000238761861448951	9.43119148825744e-07	0.000313168771709769	0.00117876942502601	0.0148064736324702	0.00179910573841373	9.36120764184392e-05	5.50424800472081e-05	1.96149429399358e-08	0.00916041054026082	0.00171146658350164	0.00296069633894431	1.22869715945139e-11	6.85521184991169e-05	1.40450579865688e-10	0.00284905110405519	2.76814049624649e-05	5.87263180541476e-05	4.80535718607666e-06	1.19737454305603e-07	0.000146310189990783	0.0519267186589261	0.00181008392640373	0.0193237424042931	4.92963118651413e-05	0.0243327604192503	3.77913984806298e-06	0.000109266504768329	0.0145521682977357	0.0882451460228964	0.00291290622523446	3.99027067550088e-05	0.00349452266169781	0.0456363048748545	0.000506930675506448	0.710564760949473
"TBS_SPR_PE1_Biofilm"	2.54955657028674e-07	2.58651959203028e-07	4.72502517318427e-06	4.84655844318787e-13	3.29872072981499e-05	5.26328479263963e-05	3.82185607097519e-05	6.44651496139179e-05	9.83417268897943e-05	0.000187530228571727	1.64493402544969e-05	7.1289353860552e-05	3.24993019719411e-11	8.91509636166745e-14	2.18658751848024e-14	2.14075477947586e-13	6.32769905569809e-05	1.79457376055836e-05	0.00011764114084259	9.67619682948016e-05	0.000118925355939517	8.82732387032002e-06	0.000116429009143178	0.000837507885778919	0.000387355806110978	0.0223700001409524	6.00088195293747e-05	0.000478971123235319	0.019122332713066	0.000502335288218066	6.30776346449177e-05	0.000108941157737266	6.07372582146706e-08	0.00299695378953265	0.00267843640351825	0.00343381837151415	6.61721067739781e-05	2.68651618262196e-08	1.23142342218407e-09	0.00266815585475406	5.81190679687586e-08	8.6974601133571e-05	9.14000706483699e-06	2.62200304026177e-07	7.80429991041447e-05	0.0238892221392349	0.00218864250226692	0.0409229292950389	1.510596102384e-05	0.0641587092817695	9.40401880842611e-08	0.000185032710542555	0.00422336343939386	0.0483369731814187	0.00365027328561394	3.50987486764812e-07	0.0646432654524149	0.00685034080890914	0.000139826213380461	0.683740276237957
"TBS_SPR_PE3_Biofilm"	3.48529708556922e-07	3.37235967294244e-06	0.000756641616890301	3.04767245182479e-14	9.44716339609198e-07	0.000183091649128621	4.27114133485821e-05	3.70581942126512e-12	4.20092140061563e-08	1.10936364686205e-09	3.70306294332363e-08	3.49910887083491e-11	2.91421507215001e-11	1.62622057080623e-17	5.35106872057238e-05	2.51073558659873e-14	0.000120872094717289	2.84908818954558e-05	0.00025952571204637	3.41127524855807e-05	0.00424859407640324	8.32586048475746e-05	0.000175406061154451	0.00127354121683116	0.000164064162486279	7.97651092592884e-05	0.000182357405591303	0.00238739105323897	0.00181054831132584	0.000263649742679192	0.000260510810611394	4.0645552305547e-06	1.44932998880547e-07	0.0140622110121163	0.00953213890919293	0.00102072561216484	3.65556963995137e-05	6.41069715330987e-05	3.31248659892814e-05	0.00149235218871168	2.36079301172126e-05	5.39106665387066e-06	4.67202102427645e-05	2.43331345164192e-06	0.000221614454541672	0.0333195486409048	0.000321963300242416	0.012198389357517	1.56287149766049e-05	0.00619507518820246	7.7918830621987e-07	0.000120342044960137	0.0274954731051693	0.104055852245671	0.013666005060864	1.22928230020004e-06	0.0133881571593648	0.093667770812935	0.00231037028349507	0.654285434710778
"TBS_SPR_PET1_Biofilm"	5.11030753007129e-07	5.64817405730021e-08	2.32007038794524e-06	8.76830944340524e-14	3.10205992427922e-05	3.19731312467092e-05	0.000121551827819946	6.51073688815261e-12	2.69040253081984e-07	3.30479851929326e-10	8.09472339151576e-05	2.81002462298183e-12	1.97996829288466e-11	5.65220659092234e-05	1.24409730401477e-11	2.71042752037355e-11	2.64008477438968e-05	1.31454357553196e-05	4.66762332820951e-05	5.87659899881537e-05	1.82141634511433e-05	0.000211913991746181	0.000253012805337556	0.000709731929796788	0.000116215056031267	4.19235059371901e-05	0.00035485050022232	2.24073875702318e-05	0.00174210181737568	0.00163049627888808	0.000253058887769173	1.07540073712286e-05	9.15674609250372e-05	0.00042462387488535	0.000602728977637771	0.00109879579342671	4.29772387490534e-09	0.000165587890744645	3.79952868502562e-05	0.00234232302329473	1.79809578015829e-05	7.77474613334049e-05	2.17847565829009e-06	2.70447280465903e-06	7.68538429125049e-05	0.0521238046589254	0.00127778342077719	0.0107875234040712	8.42314350881488e-05	0.0368922794802107	0.000318656104564027	0.0409596354008129	0.0276293690685626	0.0554576580073003	0.00494363420914328	1.2166541229551e-07	0.061834415522096	0.000936289805297484	0.000243759186525841	0.695734906096446
"TBS_SPR_PET2_Biofilm"	1.7141844159267e-07	3.56736988750729e-05	0.000238908829340478	3.32545337259625e-05	6.15807315214003e-08	3.76172773273091e-07	3.7561554957809e-08	8.90946299225472e-11	2.41730654407422e-08	3.01202456658774e-05	3.24680729659684e-05	3.37469347927557e-08	6.34554658690225e-09	1.23038272644834e-12	8.24430844555879e-05	1.16857889028332e-11	6.9635274603189e-05	0.000124244760639404	0.000146215119471584	0.000167860529153974	2.58150408959846e-05	0.00021861894779939	0.00147124222888229	0.00200960762824149	0.00130426785376501	8.87852635653309e-05	0.000414059978216135	0.00149670398567825	0.000484545258284539	0.000417964156268058	6.73956788883542e-05	0.00545740274397755	0.00718103265160398	0.00952344352157186	0.000280820368529524	0.00276754060441037	5.62095664745995e-08	5.06826097489666e-07	4.99695622732845e-07	0.00229587017129703	4.6805610433041e-06	3.53315050010272e-05	4.06716468492195e-05	6.38196179382992e-06	0.000536361249694237	0.0600992850956743	0.00257413555625791	0.021774291246179	8.48770411324468e-07	0.00936419716959171	3.03704946142165e-05	0.000816243490601461	0.00371535275549389	0.0396323739399366	0.00109442716319115	9.13540540817769e-06	0.0497650002206853	0.052046568669895	0.00107021546719898	0.720916413567361
"TBS_SPR_PET3_Biofilm"	9.46315900046182e-07	1.10473967283012e-11	2.06817843810734e-08	3.1741474648946e-05	9.06573925210987e-05	8.13298451342694e-08	2.75114140108064e-13	8.52783052110398e-14	6.37127687212801e-11	3.9123021062541e-05	1.37435056250511e-10	7.24348337607351e-10	8.72829879304973e-14	4.00457261727159e-16	3.43204951798217e-05	1.3843186127768e-14	1.15173674841344e-06	5.24958127060634e-05	0.000353418376374363	0.000280473712913123	6.50882818488082e-05	8.79594292981197e-06	5.42232159991205e-05	0.000113436510350601	0.000353008863914246	0.0254444055614271	0.000494035043686317	0.000474017025178229	0.000270166835798308	0.000739588427229397	0.00067289220265813	0.000413824864081435	1.55864344979244e-05	0.000824409389243134	0.00105473623334824	0.000464231342570268	1.88755067065382e-09	0.000151893095340159	1.50608744151436e-10	0.00358098759264706	1.20786324920487e-07	0.000145036439059774	0.000102017501493149	1.22532457800312e-09	1.54660986862022e-06	0.0278892333951195	0.00164035794188204	0.0335178948427116	0.000156822787613262	0.0105565768887729	6.4491730518414e-07	0.000184875831322667	0.0129515811303927	0.112714487236387	0.00160608784926799	1.67086334131355e-07	0.00518744870416023	0.00253807348694351	0.000267073800862422	0.754460191351257
"TBS_SPR_wPE1_Biofilm"	5.44037069344415e-07	7.97513032124503e-12	1.61494334807448e-10	9.28251964745122e-05	6.46188571766476e-13	7.12591208529721e-05	1.03684540193594e-05	9.50039547665035e-05	1.4964811490594e-14	0.000122649166741671	2.13052969159198e-12	1.38729528855919e-14	9.35643715182299e-11	3.15966564571718e-10	2.95519410230504e-05	6.1374063670236e-20	2.61510663296185e-07	3.44673017134679e-05	0.000145025601407203	0.000451470515978832	0.000486676034214081	4.36467461182968e-08	0.000174995595998602	2.37214227832606e-05	0.00122786565241284	0.0203189785529653	3.52444875314937e-05	0.0153295546050474	0.00529098803597603	0.0270664695247176	0.000926449518918687	0.0182817937806993	0.0116298058992628	0.00144443889178243	2.30134932671719e-05	3.49856656010447e-06	4.42311702445369e-16	2.33912551219543e-05	0.000103763431552526	0.00240130608330116	0.000122196575028996	1.79186958102588e-06	1.54941407250713e-08	1.01477730936723e-12	2.89214609150008e-06	0.0499522061809103	0.00192733573334726	0.0331677404704176	4.41876008688923e-05	0.028642569539463	1.04076750523139e-10	1.99584332731277e-07	0.000614070799933515	0.0345980973974176	0.00917684334466819	6.96207264981847e-05	0.00105703924004871	0.000471156905386757	9.63492613360837e-05	0.734210261164062
"TBS_SPR_wPE2_Biofilm"	0.000110591788590763	7.49467308045541e-09	8.99324856365102e-06	2.88623844791987e-05	5.36488483881215e-07	6.43125391187718e-05	0.000108549017496602	1.06541289511682e-07	1.36154190712868e-12	1.94356918999943e-12	6.10954759440978e-10	2.54244407644429e-05	5.01185874844698e-12	3.9890998880641e-20	1.10511820587903e-18	2.95705116559787e-05	0.000214956696170592	2.02247511551039e-07	1.27786364373761e-07	0.000123211646980457	0.000105980623029145	8.87346195087716e-05	0.000101056637825073	0.00047334796966537	0.000321591908123089	2.71370012291216e-05	0.00185974443129984	0.00228818682416176	0.0103752950515363	0.000471283776263928	8.7771759207269e-06	6.94599374410412e-08	5.87960570271455e-07	0.0336152251917688	0.00373197001145408	0.00148996902408422	1.16513218084341e-06	2.48475578916427e-06	8.16446777555303e-09	0.00126170703624752	2.88120795913421e-09	1.0203729732595e-05	4.1308615242579e-06	6.22107897185228e-07	1.86531728041351e-05	0.0274025531734027	0.0015092457852909	0.00521386637643851	9.38579234942576e-05	0.0410462427437164	4.83436614989805e-07	0.00022325807596194	0.0108357297135818	0.164490601051302	0.00679633170092255	6.53545920795249e-06	0.0358041381559989	0.021883408390971	0.00145254862812427	0.626267810425328
"TBS_SPR_wPE3_Biofilm"	3.790674181941e-07	3.54574643492716e-06	0.000187561745256949	6.41862959534506e-05	8.90168088741717e-05	8.73121855143289e-06	3.21614534186749e-05	3.72639485328955e-05	1.15916310874712e-07	3.49527468925553e-05	9.34164024895772e-05	1.89736020058993e-05	1.12227823171444e-07	7.93188861987737e-09	0.000160913690660231	1.13114606696751e-09	0.00058535479903842	2.13654395328939e-07	0.00010464914233859	0.000105538377617912	0.000105502676216266	0.000373023166035958	0.00276004484652117	0.0021626437590309	0.000356448700960619	0.000951652331488962	0.00088586919015324	0.00227895990446643	0.0117156683665891	0.00366831357355424	0.00359185539558558	0.00724602116321238	0.00885146964577788	0.0139141522501406	0.00317347414207689	0.00733927617918453	4.50892194655859e-06	1.80277231198003e-06	0.00014311941839253	0.00142010426404599	3.96564980825299e-05	8.01010123821634e-05	1.59957155378137e-05	9.08317148638301e-05	0.000250650436103755	0.0333999422554395	0.00225105318986069	0.0220176639941312	6.66592725585756e-05	0.0222721743635855	0.000105320324171778	0.00588867165410849	0.0626652903547709	0.0189781690088023	0.00876513536475408	1.25509131112508e-05	0.00863642569057057	0.00447188793837068	0.000202795217442279	0.737318018506612
"TBS_SPR_wPET1_Biofilm"	5.06186670217623e-07	3.12507643445935e-09	2.74595562125631e-15	6.67919437922953e-05	2.61876555347446e-11	3.35292119744207e-05	1.35812859863334e-10	3.18664280996624e-05	1.45501241158372e-09	1.23573666582827e-06	0.00017199644563062	5.67177976899919e-05	1.01725612453888e-12	2.3350303484575e-13	3.53279796821661e-12	1.19976585560952e-12	1.47405861812648e-08	2.48446018143476e-09	9.50264812978237e-05	0.000224800921514957	0.00287073361592674	1.78426912229489e-07	3.08133209086111e-06	2.64729535715281e-07	0.00742673952703712	0.00190361097661443	0.00176073707258547	0.00324253834761986	0.00856084100668107	0.00296380349669215	0.00190824280766737	5.92625171530137e-08	9.3198174271068e-05	0.000126431339239245	5.49966658989264e-06	0.000330077389017934	0.000122702656857174	1.44418970113334e-09	9.25200288021731e-05	0.00359509412344256	1.66814294922766e-09	0.000119203592969891	5.74891444498106e-08	6.53387649141318e-10	7.90280948455802e-09	0.024807201237124	0.0172336666287461	0.0402139529826807	2.51242489237341e-06	0.119297547209896	4.16468440032069e-05	0.000661064737430316	0.000251752951991298	0.0104518411521663	0.000365646803774912	4.57688351174722e-05	6.89548481752548e-06	3.95226282178064e-07	1.21573998001907e-07	0.750811866049877
"TBS_SPR_wPET2_Biofilm"	2.42185151321462e-07	2.48230663248919e-07	1.8290354131544e-06	3.93356109462634e-05	4.17630340657166e-05	6.19143319831107e-07	3.18310413069567e-05	2.35690952588781e-11	5.33724699819554e-05	4.44124346045817e-09	3.57721380872264e-05	5.42645706616266e-05	9.19954853404541e-11	4.89310887352883e-17	1.42411889398661e-12	1.23116654820572e-10	4.78477419356574e-06	1.01553725162458e-07	0.000272675232151986	5.11962160260897e-05	3.31468520413509e-05	0.00023303878360643	7.62263901062836e-05	0.000887313616732143	0.000524403133107225	3.40072459453143e-05	0.000596097946447543	0.00197053717018403	0.0074038765928001	0.0128314151946798	0.0356832040115549	5.59720425487921e-05	1.00301315881685e-06	0.00259333241912216	0.000711993341903564	0.00616647391174731	1.11725088792874e-09	4.64306549026035e-05	5.15906720943931e-08	0.00360668970249751	2.18529273725504e-07	7.03293283214589e-07	1.99444238981619e-06	6.82031839176815e-08	9.48179374455071e-05	0.0517977848900781	0.003608609226278	0.018128056678195	3.66669905959448e-06	0.00907018838852701	2.83668254188235e-07	0.000145318430729549	0.019023466368598	0.120010787647248	0.00832565637260945	0.000178570119530916	0.00556238749244836	0.0476311616361653	0.000729431544704604	0.641643573783946
"TBS_SPR_wPET3_Biofilm"	1.51718303228995e-07	4.91208136633609e-06	2.53394649987499e-08	1.81593224170734e-10	3.35184407080306e-07	0.00014681800296537	3.2189243887618e-08	2.96767604225406e-05	1.12751793928221e-07	2.91260459074435e-09	5.67852496377192e-05	4.20930362677432e-05	1.29583194212491e-10	1.01769797222534e-11	5.41814687151918e-12	1.22663537789597e-11	3.44315716980948e-05	1.66120917504256e-07	0.000517655319351508	0.000379633932353534	0.000465635373013837	5.0710453025111e-06	0.000132790492063567	7.23577440040022e-05	0.000935886751468978	0.00153132635424551	0.00103268384065294	6.90380987456438e-05	0.0013290465429075	0.000201022076430474	0.000404149493284973	2.62313789987968e-06	5.27022360362308e-05	0.000208444586468378	0.000271893917083407	0.000168383282363942	5.68924521060161e-05	1.51109161915965e-07	2.64497468842172e-07	0.0029866579069714	0.000146246671266608	5.56675508471424e-05	7.20842724055134e-07	1.33883793847414e-07	7.5852017822502e-05	0.0169038652697079	0.000625326654835164	0.0353695782357418	2.46360552693205e-05	0.0283973291300179	6.14972940729935e-05	0.000348410441917778	0.000291714777968126	0.00648353097712756	0.00828106679723439	1.75064201126547e-05	0.0310930623604752	0.000230373669343465	0.000171989363324935	0.860281638138881
"TBS_SUM_PE3_Biofilm"	4.5659940444799e-10	3.08795146352742e-06	2.69887475889436e-05	0.00144681658176057	5.2179931243022e-06	0.000202822517872711	0.0010939444458583	1.42090087995811e-09	1.28694598034635e-06	7.55551037038538e-08	5.80980616733664e-06	1.5347212029629e-07	8.8622028671773e-07	0	1.29157683976639e-11	0	1.10514120553777e-05	9.5007082516393e-07	0.000452743746627051	0.000770093095321901	0.000146465446539442	8.81912500603623e-05	3.08496376695743e-05	0.000331441306737721	1.079785821721e-10	6.52081947987057e-06	1.59584909954643e-10	7.33145015843282e-05	9.52043008276778e-06	0.000177091845361235	0.0093769112215421	0.000148023821945662	3.37518070081807e-06	3.65567377248902e-07	1.62143520795539e-06	4.02984466660393e-07	1.39064903507773e-08	8.8350838097092e-08	1.0432758654561e-08	4.44680058375665e-06	0	4.00742452540406e-06	3.00429760859988e-09	3.18005823593744e-11	2.99129947353002e-11	9.82389208975415e-05	0.000134269082538981	7.69970603671933e-05	8.62811472889993e-10	4.22458922341603e-10	1.79981119325485e-05	2.72695482233329e-06	3.71708707278897e-10	0.000417014889267779	0.00574298615404274	0.000286104526095526	4.603454704317e-07	2.52330983793995e-06	1.28984873590483e-06	0.978794792988913
